"logFC.trtDF" "logFC.trtDL" "logFC.trtDS" "logCPM" "LR" "PValue" "FDR"
"oases6_k49_Locus_49834_Transcript_2_1" 5.53277575860938 2.39545837308163 0.534979677889844 2.301383189271 25.9864200983945 9.60005153250125e-06 0.000679657702415865
"oases3_CL42Contig1_2" -3.14701313016799 -4.5593102623859 -2.5305817966514 6.50069486487027 25.9666370923359 9.69204627835916e-06 0.000682651010516296
"oases3_CL1294Contig1_1" -2.20028183620777 -5.01919113446595 -2.24107376515107 4.05452384747639 25.9648103026944 9.70058540738089e-06 0.000682651010516296
"oases2_CL9934Contig1_2" -2.12513427432598 -4.11531643744267 -2.78467694031515 5.19266694369002 25.9614133555671 9.71648401799904e-06 0.000682651010516296
"oases2_CL66Contig1_1" -1.79626342387903 -4.88452978468587 -2.17469906101068 4.13294849310482 25.9613481037751 9.71678966786209e-06 0.000682651010516296
"oases3_k43_Locus_49111_Transcript_10_1" 8.80953945429656 5.01678622655438 2.68369796399207 1.89842495438972 25.9477579510043 9.78065752887928e-06 0.000685614359154246
"oases6_CL2245Contig1_1" 4.21329282647414 6.88896211935839 3.56795765061612 6.02340489317916 25.9444301669899 9.79636037948422e-06 0.000685614359154246
"oases3_CL3Contig55_1" -2.49752954226028 -4.0183815193235 -2.32771055934974 6.60343190605169 25.9224101351373 9.90090201582979e-06 0.00069161100881243
"TRINITY_DN37002_c2_g1_i14" -3.62192236309792 -8.34365498086373 -3.81979994751784 2.17807520758551 25.9065462817275 9.97690551606078e-06 0.000695595163480032
"oases2_CL9194Contig1_1" -1.98763692395525 -8.52254419937169 -4.15077882535461 2.2737104968917 25.9004212989601 1.000640566072e-05 0.000696328111566577
"oases2_k31_Locus_117_Transcript_82_1" -1.92176694037758 -10.5897903532351 -2.04852801976455 3.76016378504844 25.8719816112409 1.0144525224684e-05 0.000704239545372236
"oases6_k25_Locus_4893_Transcript_11_2" 4.05469147187339 5.43987091646778 3.11084806804096 4.94454544327689 25.8661347352448 1.01731557813315e-05 0.000704239545372236
"oases3_k37_Locus_45529_Transcript_1_1" -1.95264283112147 -8.64417232135996 -4.41525241374898 2.38208737642471 25.8652073050617 1.01777045523215e-05 0.000704239545372236
"oases6_CL11160Contig1_1" -3.46693371842873 -9.93348395827235 -2.20283599469392 3.7732163014181 25.8527479847438 1.02390108500446e-05 0.000706669825998974
"oases3_k25_Locus_7074_Transcript_3_1" 1.74774083603529 -7.13410939619488 -0.552841728054679 2.96501730581993 25.8502460362994 1.02513660576297e-05 0.000706669825998974
"oases3_CL87Contig4_1" -2.92452118364155 -4.98384205466483 -3.1153107006158 4.24291002424862 25.8338641681918 1.03326317364237e-05 0.00071093546654759
"oases3_k31_Locus_1431_Transcript_4_1" 1.92847317009877 -2.5127590327617 -0.940086726403791 4.14510197164704 25.8181213560899 1.04113324825661e-05 0.000715008981522748
"oases6_k37_Locus_11488_Transcript_5_2" 3.94075046384709 -1.00481636436118 -2.01697542736924 1.84177296686274 25.8135127450972 1.04344845456755e-05 0.000715259535969265
"oases6_k25_Locus_20607_Transcript_7_1" 1.8339500251725 4.75206388032352 2.7125537892575 4.54931053300317 25.8056519828463 1.0474092815564e-05 0.000716635085494739
"oases2_CL2580Contig1_1" -3.09627925950424 -4.74312510254624 -3.58049511086025 2.87778825449174 25.8005096540273 1.05000847135078e-05 0.00071707561768803
"oases6_k43_Locus_57410_Transcript_1_1" 4.71750982201925 1.15180642023974 -2.60564968226114 1.6267307150169 25.7915551594967 1.05454988088854e-05 0.000718838434606418
"oases3_CL10Contig17_1" -2.76015511194493 -5.77200921765645 -2.47404033618548 3.80057884481203 25.7693139943083 1.06591475267094e-05 0.000723633549083736
"oases2_CL6Contig3_1" -2.71821893087643 -3.87276864540305 -2.46796095563107 8.54123959506615 25.7618465755204 1.06975780324566e-05 0.000723633549083736
"oases3_k25_Locus_53782_Transcript_1_1" 4.74341190606562 6.33747549773316 2.88771732324104 4.93064264294668 25.7608484544756 1.07027252442014e-05 0.000723633549083736
"oases6_CL63Contig2_1" -2.18193610833572 -3.90853605664541 -2.79092676941347 6.0387822877313 25.7577979010816 1.07184719604807e-05 0.000723633549083736
"oases6_k49_Locus_2700_Transcript_45_1" -2.3093751068851 -3.41277592604939 -2.20404930979677 6.42636742406111 25.755649951474 1.07295733655181e-05 0.000723633549083736
"oases3_k49_Locus_2712_Transcript_10_1" -3.28889401225124 -9.81211216176922 -1.94024829317562 3.8323283781332 25.7547483917105 1.07342363783043e-05 0.000723633549083736
"oases3_CL21277Contig1_1" -2.79440224265582 -5.30166648708958 -2.58108634248337 3.78245937602744 25.7495998674233 1.07609041256206e-05 0.000724100251374096
"oases3_CL666Contig2_1" -2.44689698203496 -4.54141149648419 -3.04562330049992 5.29549945663173 25.7330390246538 1.08471329664915e-05 0.000728565764249343
"oases2_CL3507Contig1_1" 2.15291285628428 -5.3681160092532 -4.24158655044487 1.35031422440265 25.708462208345 1.09763708963828e-05 0.000735898445855662
"oases3_CL154Contig3_1" -1.00880795826098 -4.05320897334537 -2.87343984427762 4.9864413293702 25.6976693834215 1.10336094071267e-05 0.000738009554793743
"oases3_k49_Locus_14618_Transcript_4_1" 2.08287994889439 -4.1721108748294 -0.696981492780989 4.36613125354257 25.6949445060943 1.10481074791199e-05 0.000738009554793743
"oases3_CL278Contig2_1" -2.54079984928378 -4.27292443653878 -2.67668259249862 4.98789866261197 25.6825404555147 1.1114345310377e-05 0.000741084337395374
"oases3_CL38Contig5_1" -1.63297874185357 -5.44665305653838 -2.9800045289069 3.57355113050437 25.6664528323841 1.12008436731858e-05 0.00074549644287975
"oases3_k43_Locus_6739_Transcript_1_1" 11.1871355082372 5.4861917573115 0.329875812693796 7.39514030391116 25.6516006675866 1.12812951404981e-05 0.000749490827332403
"oases6_k25_Locus_18962_Transcript_1_1" 3.7947273806232 -0.158660975654655 -0.740729750687644 2.15940569217236 25.6373718418456 1.13589104753121e-05 0.000753282683293166
"oases6_k49_Locus_336_Transcript_3_1" -3.74396110490601 -4.02162983910892 -2.04790842233438 9.16681634103215 25.6185048720992 1.14626476536458e-05 0.000757790638466989
"oases6_k49_Locus_16838_Transcript_6_1" -4.10295482271141 1.55782920350174 2.17532719297895 4.91476977097007 25.6157562423494 1.14778392131575e-05 0.000757790638466989
"oases2_k25_Locus_50168_Transcript_1_1" 12.7158504682854 10.9943390507251 10.2594531805187 5.71532920851723 25.6137613916593 1.1488877239049e-05 0.000757790638466989
"TRINITY_DN26591_c0_g1_i2" 6.70726533202498 3.05937038862133 -0.381493064311933 0.653787244261146 25.5997717531864 1.15665835036233e-05 0.000761546349781647
"oases3_k37_Locus_18637_Transcript_12_1" 5.20323225009328 5.07674870015143 2.49355405149224 4.71828524549668 25.5741910391709 1.17100308652679e-05 0.000769609250756219
"oases6_CL4747Contig1_1" 1.70311393754262 -2.57924728854393 -2.18851805637373 5.26172795378975 25.5595463516917 1.17929500150495e-05 0.000773672371917549
"oases3_k49_Locus_49491_Transcript_1_1" 6.26366300006919 2.2914735064134 2.15107472981692 3.72393123338953 25.553042135185 1.18299648133469e-05 0.000774714820714058
"oases3_k31_Locus_18783_Transcript_3_1" -1.53940808695519 -8.47612944480506 -3.97192924746156 2.30330891282114 25.537669271522 1.19179112590104e-05 0.000779082993942401
"oases6_CL101Contig3_1" -2.02355997260773 -4.8513363939341 -2.53986417919623 5.11783853519475 25.5141242074501 1.20538755005005e-05 0.000786568996850273
"TRINITY_DN40900_c4_g1_i1" -3.64496211387429 -8.11861730010691 -2.71395578427469 2.16548795282967 25.4794758996545 1.22567746121443e-05 0.000798388446449677
"oases3_k49_Locus_7780_Transcript_2_1" 0.819596831798953 4.00559416866321 3.28385188764741 5.60356694045104 25.4470082986552 1.24499931249512e-05 0.000806959422303069
"oases3_k25_Locus_28826_Transcript_2_1" 5.70958672703265 5.00211673457214 2.98405007910536 5.48826060970904 25.4467549096846 1.24515129546494e-05 0.000806959422303069
"oases3_k25_Locus_24610_Transcript_1_1" -2.23877452152687 -5.94743560434495 -2.5811661670761 4.09074858211403 25.4462790154174 1.24543678734638e-05 0.000806959422303069
"oases2_CL1Contig8_1" -1.80712337833518 -4.7157710184223 -3.10772902675514 5.36363089941972 25.4340381939876 1.25280260407262e-05 0.000810300350955119
"oases2_CL246Contig1_1" 4.0807665862683 0.0335507217528024 -1.65556834742444 8.39475901044859 25.4254462631992 1.25799865930531e-05 0.00081222860620957
"oases6_k43_Locus_57385_Transcript_1_1" 5.65184076029302 -0.000914581275985455 0.0339877447649147 0.352933966314603 25.4117868212514 1.26630361467132e-05 0.000816153821807406
"oases3_CL9Contig34_1" -2.05462785288234 -5.71932464920263 -2.17821305723199 3.94882293140071 25.405600405553 1.27008292694717e-05 0.00081715352947252
"oases2_CL43Contig3_1" -2.41471146473982 -4.47809310756415 -2.16392479286075 5.60649212760659 25.401347927273 1.27268730769696e-05 0.000817395124959202
"oases3_k43_Locus_20836_Transcript_10_1" 7.45000616245357 2.70142947689785 0.966206088815769 3.15511146315026 25.3630117661808 1.29640753994637e-05 0.000829026042944256
"oases3_CL6305Contig1_1" -2.68567167689015 -6.71435422404054 -2.78706993737934 3.39623424210291 25.3630091700891 1.2964091610947e-05 0.000829026042944256
"oases2_CL4759Contig1_1" -1.15915371757429 -4.64521274119396 -3.85217033849895 4.17139660727095 25.3590200508536 1.29890258495692e-05 0.000829026042944256
"oases3_k43_Locus_50118_Transcript_1_1" 3.20206792195309 -4.46150172026008 -3.59650566797348 1.72210940047868 25.3565421591047 1.3004538136939e-05 0.000829026042944256
"oases3_CL4395Contig1_1" -2.53657255605999 -6.09126635427037 -2.30348131735064 3.62462798708357 25.3539163808937 1.302099639342e-05 0.000829026042944256
"oases3_k25_Locus_53152_Transcript_1_1" 6.68349875107669 0.103394871022456 -0.0590674578799326 0.675828639063612 25.3437711071685 1.30847818780932e-05 0.000831643337634859
"oases6_CL6176Contig1_1" -2.49402746111866 -4.41121319057417 -2.10178434481208 4.33285150492332 25.3375805201985 1.31238563677223e-05 0.000832683710334738
"oases6_k25_Locus_46550_Transcript_4_1" 3.09300708971883 -5.20964737289083 -2.67721085902321 1.79607563143396 25.319349678974 1.32396051096478e-05 0.000835383909974315
"TRINITY_DN35804_c5_g1_i1" -3.05612607762617 -6.20659323984894 -2.7812733859893 2.87079907125368 25.3182206812272 1.32468065643319e-05 0.000835383909974315
"oases3_k37_Locus_48615_Transcript_2_1" -3.93047589290704 -4.84004247894095 -2.63208359325965 2.53636796362409 25.3176149144618 1.32506721340128e-05 0.000835383909974315
"oases6_CL22Contig3_1" -2.89444047504218 -4.54822199675291 -2.23338867766082 6.90728471874463 25.3165405016529 1.32575310338683e-05 0.000835383909974315
"oases3_k25_Locus_53758_Transcript_1_1" 3.81930083382544 6.88550803597558 3.42669159649152 7.93017066887322 25.3066077042034 1.33211084907724e-05 0.000837950277327782
"oases3_k43_Locus_9973_Transcript_4_1" -2.37974080088977 -8.99622954005054 -3.38588559193067 2.99492334365503 25.2986949820461 1.33719734066226e-05 0.000839709556063478
"oases2_k43_Locus_6842_Transcript_1_1" -3.70955590207149 -8.28799062846322 -3.35757019520907 1.98156122161472 25.2907202813017 1.34234326722694e-05 0.000841500079299379
"oases3_k43_Locus_51239_Transcript_1_1" 2.20146112614157 -3.98421518331739 -1.89060181911424 3.0036622767245 25.2771714821199 1.35113136687068e-05 0.000845563833058844
"oases2_CL131Contig2_2" -3.10073411403247 -3.64801254550627 -1.89147915956756 6.8770726028577 25.2723080672193 1.3542998749862e-05 0.000846102884418553
"oases6_CL2215Contig1_2" 4.37485937441205 -1.49479270642678 -1.69372585590352 3.23361693735086 25.263088155994 1.36032698430044e-05 0.000848422984613096
"oases6_k31_Locus_12789_Transcript_1_1" 3.69652166660284 1.13357804145795 0.652284172431301 6.35016167451695 25.2440098225763 1.37288366169574e-05 0.000853571359542314
"oases2_k37_Locus_2815_Transcript_2_1" -2.60387735786913 -6.00783385966372 -3.66592543401609 2.53427544186503 25.243475912707 1.37323671946654e-05 0.000853571359542314
"oases3_k31_Locus_28008_Transcript_1_1" 5.03819811588898 0.33529770350745 -1.0589277166144 1.43983606991022 25.2258262914974 1.3849589575906e-05 0.000859401012719462
"oases3_CL17Contig15_1" -2.74273696671159 -4.65236427644003 -2.12481035559265 5.28498776283842 25.2184774417722 1.3898691672524e-05 0.000860991080585259
"oases3_k25_Locus_52332_Transcript_1_1" 6.65773516497855 -0.0218422205369805 0.0460343009757059 0.730436359263706 25.2122842611644 1.39402067980271e-05 0.000861143650664629
"oases3_k43_Locus_4288_Transcript_12_1" -3.51143469544488 -4.57965412440544 -1.94571938419105 5.34977269103199 25.2111061749801 1.39481179203989e-05 0.000861143650664629
"oases2_CL4771Contig1_1" -1.85282425886841 -8.23266226913993 -5.50039931339847 1.91617423811081 25.2042274341864 1.39943997196813e-05 0.000862548942722477
"oases2_CL44Contig2_1" -1.67413249837926 -5.19243188565656 -2.6461768128389 4.64010876414822 25.1999060997638 1.40235529601404e-05 0.000862606446799379
"TRINITY_DN39255_c4_g1_i1" -2.21659499995888 -8.49998036852347 -2.54994479853661 2.57357154285095 25.1936506398302 1.40658617963545e-05 0.000862606446799379
"oases6_k25_Locus_21967_Transcript_2_1" 3.73245111063364 6.78016092308565 3.59857725041591 9.24049106715894 25.1936453843135 1.40658973955234e-05 0.000862606446799379
"oases3_k49_Locus_11529_Transcript_3_1" -1.9425843885481 -4.78917234111826 -2.7003329701141 4.79403184344301 25.1880527649815 1.41038309452346e-05 0.000863488801760584
"oases2_k49_Locus_18465_Transcript_1_1" -2.38487055372466 -8.22391377524002 -3.49852871078138 2.92160997951117 25.1567005468431 1.43183828607156e-05 0.000875163424418371
"oases3_k49_Locus_4823_Transcript_5_1" -5.45597490683652 -4.85480191862388 -0.970387684447344 2.89192972094565 25.1464533139425 1.43892107309546e-05 0.000878029159960565
"oases2_k49_Locus_1210_Transcript_1_1" -3.13177916134388 -4.02415371578066 -1.82081759521876 4.72369417767963 25.1282166647766 1.45161257940802e-05 0.000882591305639507
"oases3_CL10Contig20_2" -2.47275209558818 -5.22041207615991 -2.39946473255405 5.13864985740317 25.1194498724612 1.45775335148764e-05 0.000882591305639507
"oases3_k49_Locus_29079_Transcript_1_1" -1.28729732268694 -3.63955398450839 -4.58875618123551 4.16475544617382 25.1190421339734 1.45803958475602e-05 0.000882591305639507
"oases6_k49_Locus_19428_Transcript_1_1" 0.838830209558855 -6.20032796971393 -3.51525682824984 1.40994576088797 25.1182716024931 1.45858065247791e-05 0.000882591305639507
"oases6_CL72Contig2_3" -2.63466205212017 -4.53501330772289 -2.22218883894262 6.15562694932581 25.1181849397442 1.45864151964103e-05 0.000882591305639507
"oases2_CL8078Contig1_1" 7.11258501826202 2.36585068854225 0.81112028458165 1.17879253300478 25.1126649993906 1.4625236454493e-05 0.000882591305639507
"oases3_k25_Locus_53507_Transcript_3_1" 4.03024354561019 -1.58138121114434 0.0946255333042007 1.97674786406787 25.1088189210781 1.46523464651282e-05 0.000882591305639507
"oases3_k49_Locus_31248_Transcript_5_1" -3.20059249249169 -5.57546562043902 -2.41553876439878 4.2115284027871 25.1082292045219 1.46565076523453e-05 0.000882591305639507
"oases2_CL3624Contig1_1" -3.79585226405311 -6.62790868386174 -3.20030765123241 3.07866329873036 25.0895783704154 1.47887222596103e-05 0.000889093133486377
"oases2_k31_Locus_17028_Transcript_9_1" -0.172282854242756 6.60343739363578 0.316387817643595 0.640047651319101 25.0558996739392 1.50304880462102e-05 0.000902149080390618
"oases6_k43_Locus_48839_Transcript_1_1" 4.83311450168066 -0.359198283825613 0.197656083448673 1.89166824812841 25.0487302917541 1.50824606967093e-05 0.000903789348252322
"oases2_CL26Contig4_1" -3.41240681057665 -6.21005616290532 -2.7459125648129 2.81389372474263 25.0341902858164 1.51884156690939e-05 0.000908653781129984
"oases3_CL74Contig1_1" -2.91307366144283 -5.87518800256782 -3.22270751963172 4.7444347099855 25.0087641500436 1.53754859698031e-05 0.000918347226336461
"oases3_k49_Locus_21564_Transcript_5_1" 2.893785214092 -5.19305836948576 -0.187210164639431 2.56075266012378 24.995101263336 1.54769563748185e-05 0.000920581503651284
"oases6_k49_Locus_1809_Transcript_1_1" -2.51005602100523 -9.11533703512913 -2.94833493594065 2.76124012089765 24.9948303289397 1.54789752646624e-05 0.000920581503651284
"oases6_CL2809Contig1_1" -2.4764448940374 -4.83386316498908 -2.87477674762366 4.45629324458087 24.9935927137883 1.54882007949402e-05 0.000920581503651284
"oases6_CL4021Contig1_1" -2.59962386124894 -6.59422894224231 -2.23066836422973 3.20252163441642 24.9765883241504 1.56155127851706e-05 0.000926646764353661
"oases2_k31_Locus_4000_Transcript_4_2" -2.11262233885021 -5.05394229905555 -2.37289546688448 3.98323741890988 24.9632699723853 1.57159555636383e-05 0.00092979253729778
"oases3_CL10153Contig1_2" 4.24575241470861 -0.978775775225302 -3.93906745215228 1.81365276087742 24.9628370386326 1.57192313997934e-05 0.00092979253729778
"oases2_k25_Locus_1738_Transcript_1_1" -3.38208058246962 -6.32612341289998 -3.01796343485857 3.40289909176121 24.9583086414424 1.57535367938661e-05 0.00093032118331957
"oases6_CL74Contig1_1" -2.68168212418069 -5.13511799077395 -3.10846382028376 4.66888872790804 24.9361549328709 1.59224436085799e-05 0.000938784203307801
"oases3_k25_Locus_15757_Transcript_1_1" 3.09620507259295 6.57233522001197 2.18477555880392 6.26666911478185 24.922200922608 1.6029758918745e-05 0.000943594460396683
"oases3_k25_Locus_52405_Transcript_1_1" 6.98892312254276 2.84479347338122 -0.172667333661812 0.892403710159403 24.9154280864738 1.60821060270223e-05 0.000945158772963122
"TRINITY_DN40843_c2_g1_i1" -4.79249935366015 -8.31354707620603 -2.86630559782635 2.01336971394924 24.9115930359175 1.61118225918012e-05 0.000945390191854603
"oases6_k37_Locus_3818_Transcript_16_1" 1.03463318737131 3.72848602499757 0.262149958406254 3.61488750527783 24.898150889941 1.62164143219964e-05 0.000948665099856094
"oases6_k31_Locus_8695_Transcript_1_1" -2.39665665579171 -8.11608728366496 -3.91392264684363 2.24299195383343 24.8963721432701 1.62303051560858e-05 0.000948665099856094
"oases3_CL10Contig29_1" -2.35895477996861 -5.81863778264107 -2.07472184285582 3.76589316106973 24.8944614149042 1.62452398960987e-05 0.000948665099856094
"oases3_k49_Locus_2283_Transcript_7_1" -3.17553551460577 -4.48286494753479 -1.00483604076946 8.70060788966464 24.8633720158718 1.64901766835535e-05 0.000961437598594527
"oases3_k49_Locus_48924_Transcript_6_1" 4.81856659695737 -2.66793043803616 -2.43099749313879 3.34216423679846 24.8540412216676 1.65644048523762e-05 0.00096361713399602
"oases3_CL3993Contig1_1" -2.83076029467765 -8.24934469853328 -3.8969480316137 2.20679512058746 24.8520722338684 1.65801110231366e-05 0.00096361713399602
"oases2_CL13387Contig1_1" -2.77950303991803 -8.00786156121888 -3.39603733855761 1.87341587768313 24.8434504879975 1.66490597740078e-05 0.00096533683020301
"oases2_CL2356Contig1_1" -1.72624644914651 -4.89735989626147 -2.03982704734004 6.36413468696048 24.8417931982598 1.66623459634746e-05 0.00096533683020301
"oases3_k49_Locus_44517_Transcript_1_1" -2.24890963023431 -8.08238592159354 -2.89928714221665 2.02626512481822 24.8294881391542 1.67613245469204e-05 0.000969539519099702
"oases6_CL3437Contig1_1" -2.24230237374603 -5.33475953506363 -2.50428296327587 4.53532562986067 24.8200678574371 1.68374947234576e-05 0.000971595930583557
"oases6_k43_Locus_29985_Transcript_7_1" 3.82565805155361 -2.31812278871273 -2.51843827761677 2.44546057583681 24.8185422789148 1.68498626196696e-05 0.000971595930583557
"oases2_k43_Locus_986_Transcript_1_1" -2.30406710361546 -5.41212066915781 -2.21636080149303 4.32328875989797 24.8142778288333 1.68844826689025e-05 0.000972063787938245
"oases6_k43_Locus_15173_Transcript_3_1" 2.53815656734914 -3.49722587455471 0.233454431787286 2.61787395874609 24.8087919431051 1.69291230012348e-05 0.000973106156464397
"oases6_k31_Locus_58267_Transcript_2_1" 4.644077525769 1.43010716328736 -2.48759596305611 1.42332671478431 24.7834558341025 1.71368221227886e-05 0.000983410795907732
"oases6_CL251Contig2_1" -3.12317142567582 -4.12485937947836 -2.47369181849673 6.59480384798863 24.7804024299974 1.7162024088047e-05 0.000983410795907732
"oases3_k43_Locus_33997_Transcript_1_1" -5.80812378870301 -4.99152329841673 -1.08386137448789 4.03391216605616 24.7696205558855 1.72513107007354e-05 0.000986984894427565
"oases2_k49_Locus_1977_Transcript_2_1" -2.94846213423474 -8.74615991875874 -2.38624897804921 2.44257294844421 24.7636037704749 1.73013379404878e-05 0.000988305243444719
"oases3_k25_Locus_52539_Transcript_1_1" 6.12194144748323 0.481193701956044 -0.417632895853891 0.287184360896438 24.7590928600994 1.73389392547182e-05 0.000988912782718945
"oases3_CL10Contig13_1" -2.31321875011559 -5.76444545812708 -2.36218140773051 5.08798392078074 24.7394413077872 1.75037003380995e-05 0.000996759631209816
"oases3_k43_Locus_1515_Transcript_16_1" -3.35514139253785 -4.76187517077067 -1.37999610822919 3.87138598676625 24.7340103554001 1.75495087807068e-05 0.00099781881475172
"oases3_k49_Locus_65554_Transcript_1_1" -2.4580939831916 -5.17332260005268 -4.05753672104571 2.87633813375207 24.7292973343303 1.75893585418298e-05 0.000998536448613815
"oases2_k25_Locus_10266_Transcript_1_1" -2.37204824103287 -3.52557014725795 -2.54121455097601 4.40390048837655 24.676233007395 1.80443045893332e-05 0.00102278018887885
"oases6_CL15170Contig1_1" 5.573303079445 4.88545627652048 2.86057040751891 6.37820303361673 24.6702983095912 1.8095909445969e-05 0.00102412235665435
"oases6_k25_Locus_9281_Transcript_1_1" 2.9185696209981 -1.83654334906312 -3.44988803198101 1.6606754695125 24.6509616872703 1.82650729028482e-05 0.00103210326435463
"oases2_CL1932Contig1_1" -3.00955251109244 -4.97453170969894 -3.59099981794379 2.84654752732849 24.6445945118242 1.83211194585827e-05 0.00103367755985324
"oases6_k25_Locus_19377_Transcript_1_1" 4.10820358546022 -2.77308817374292 -2.64826750408788 1.03301884979685 24.6186529498589 1.85512458181981e-05 0.00104505351442516
"oases6_k43_Locus_10068_Transcript_14_1" 3.20755151144319 6.15683763768048 4.90050410090229 5.84635414817296 24.6017915291825 1.87023656001829e-05 0.00105195069579066
"oases6_CL51Contig6_1" -2.21049849108049 -4.31677011654023 -2.33250309808448 6.89540422815906 24.58739195213 1.88323923575673e-05 0.00105764215149933
"oases2_k49_Locus_52548_Transcript_1_1" -1.40423947289731 -7.84407057147519 -3.63630609134839 2.03462090144219 24.570960764513 1.89818656057357e-05 0.00106375259624685
"oases3_CL93Contig4_1" -2.41499513882767 -4.22086974821792 -2.24699163693202 7.15482100252795 24.5690627325559 1.89992078788669e-05 0.00106375259624685
"oases3_CL96Contig2_1" -1.29992738081357 -6.71112037565278 -2.74963132360437 3.60265828642503 24.5599213518459 1.90829539478327e-05 0.00106681275934279
"oases3_k43_Locus_49376_Transcript_3_1" 3.43535966175884 -0.267940056774215 -2.61635986460055 2.30568386393707 24.5419053455077 1.92490811183863e-05 0.00107446202717592
"oases6_k43_Locus_4081_Transcript_2_1" -2.31982573507485 -6.60132838499532 -2.17369266419631 3.46869242017779 24.5286386617816 1.93723353925645e-05 0.00107969856512389
"oases2_CL7Contig6_2" -2.52052023753042 -4.86236372432102 -2.88114084270684 5.31098933734629 24.5042469545695 1.96010034730999e-05 0.00109078543303337
"oases3_CL4Contig3_2" -2.08122989790462 -4.59433675947782 -2.02389215070377 4.89606228151256 24.4846439345747 1.97867271192071e-05 0.0010988705849237
"oases6_k37_Locus_6473_Transcript_3_1" 0.728984821060474 3.21907266635124 3.15377832151079 4.47472219182449 24.4804898350162 1.98263087480882e-05 0.0010988705849237
"oases6_k43_Locus_58509_Transcript_1_1" 6.60063727414028 0.0376382066947481 -0.0654665643233091 0.691279900554469 24.4794548529975 1.98361826744332e-05 0.0010988705849237
"oases6_k25_Locus_24654_Transcript_1_1" 3.80895262730122 3.59965002776737 1.26459307616542 5.84759503419382 24.4615875396658 2.00074151322317e-05 0.00110668466839266
"oases2_k49_Locus_35813_Transcript_1_1" 2.35017446805321 -2.15223709957277 0.114046364905089 4.93335032372701 24.4447966517095 2.0169674388935e-05 0.00111230587645556
"oases6_k31_Locus_11526_Transcript_1_1" -2.65493470100123 -8.36589280015634 -3.45730787978936 2.26092166027287 24.4447940127948 2.01696999929906e-05 0.00111230587645556
"oases3_k31_Locus_18083_Transcript_3_1" 4.44550157927905 2.12649518169902 -1.61032885810631 6.93547244489692 24.4290941406143 2.0322602873944e-05 0.0011190552780723
"oases3_k31_Locus_10389_Transcript_5_1" 0.474989299010032 6.03643943060887 3.53018636920898 3.65362754286551 24.4158923019049 2.04520710976791e-05 0.00112449595706924
"oases6_k25_Locus_25867_Transcript_2_1" 5.91376267105277 -0.387934314857043 1.15516664967787 0.498064976096133 24.4011708109193 2.05974121514915e-05 0.00113079176022702
"TRINITY_DN31151_c1_g1_i3" -3.62317402292549 -6.07348956845016 -2.48875469032566 2.7767256547215 24.3952566922347 2.0656090037909e-05 0.00113231807168944
"oases3_CL2Contig32_4" -3.85565965744496 -5.42064568415618 -2.45469974264179 3.89482888399926 24.3759380178999 2.08489270745556e-05 0.00113964540268912
"oases3_CL1407Contig2_2" -4.15766864860756 -5.0483728471034 -0.168178995391641 4.01704818540281 24.3756406676028 2.08519091758078e-05 0.00113964540268912
"oases6_CL12Contig12_1" -2.90666851542962 -4.26234213969571 -2.19769074605017 4.8893325525914 24.3562642898938 2.10471526631622e-05 0.00114860450835736
"oases3_k49_Locus_10919_Transcript_1_1" 2.18042678667107 -3.01376744194649 -0.670352243882301 5.32729703785428 24.3095087455656 2.15258156945484e-05 0.00117298103858273
"oases6_CL177Contig1_1" -2.13741497603615 -5.74958450316591 -2.11819663629409 3.48445275882145 24.3028704205253 2.15946500414824e-05 0.00117498605485354
"oases3_k25_Locus_11982_Transcript_10_1" 7.04010067241906 7.81945770339691 3.12809214078957 2.05863414600813 24.2870392958822 2.17596935716494e-05 0.00118221221089348
"oases3_CL6455Contig1_1" 4.86078576561684 5.0501046566153 1.2999526426411 3.18015807082636 24.2822331203828 2.18100475556549e-05 0.00118319507989428
"oases2_CL10789Contig1_1" -2.60925502638105 -8.92316698985904 -3.13256753159436 2.64455241122688 24.2724371989723 2.19130387074581e-05 0.00118702639367594
"oases6_k31_Locus_18875_Transcript_3_1" 0.416283558130731 -5.87994041444935 -0.483707250603359 4.64865572170812 24.2558608567789 2.20884224869112e-05 0.0011934479618333
"oases2_k49_Locus_3160_Transcript_1_1" -3.01626945572388 -5.5524758082546 -3.48391460607549 2.16254741178356 24.255084612093 2.20966696502826e-05 0.0011934479618333
"oases3_k43_Locus_50071_Transcript_3_1" 2.63078140704631 -4.01530678331598 -3.27485024532099 0.813381910447771 24.2396174316068 2.22616411738841e-05 0.00120058995113214
"oases2_CL3253Contig1_1" -2.82477492401482 -3.75657408011481 -2.58820131726924 7.60965877710765 24.2187698628126 2.24859437241765e-05 0.00121090604140488
"oases2_k49_Locus_8541_Transcript_4_1" 3.24174379699855 4.52947972549479 2.07255832551788 6.79973121252392 24.2035181409722 2.26514652345459e-05 0.0012180310623849
"TRINITY_DN42471_c6_g1_i12" -3.38812979485575 -5.11974959977141 -3.88404405016311 3.36894255035268 24.1897468567446 2.28019632489171e-05 0.00122432854791733
"oases6_k43_Locus_31273_Transcript_2_1" 2.69534098264984 -0.523367624087391 -0.184585243041719 5.05548686660866 24.184737955726 2.28569493395036e-05 0.00122548670047897
"oases6_k49_Locus_23239_Transcript_3_1" -4.07311437127492 -4.2420869863341 -0.54645145480545 3.49192871324788 24.1770407076828 2.29417049635117e-05 0.00122784708197798
