TRINITY_DN24765_c0_g2	oxidoreductase activity / zinc ion binding
TRINITY_DN32325_c0_g2	integral component of membrane / oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water / lipid metabolic process
TRINITY_DN21128_c0_g2	enzyme inhibitor activity
TRINITY_DN32078_c1_g1	cytoplasm / inositol oxygenase activity / iron ion binding / inositol catabolic process
TRINITY_DN32078_c1_g1	cytoplasm / inositol oxygenase activity / iron ion binding / inositol catabolic process
TRINITY_DN16278_c0_g1	integral component of membrane
TRINITY_DN23242_c0_g1	integral component of membrane
TRINITY_DN32543_c1_g1	magnesium ion binding / terpene synthase activity
TRINITY_DN7005_c0_g1	integral component of membrane / inorganic phosphate transmembrane transporter activity / phosphate ion transport
TRINITY_DN18745_c0_g1	integral component of membrane / inorganic phosphate transmembrane transporter activity / phosphate ion transport
TRINITY_DN26905_c0_g1	integral component of membrane / photosystem I reaction center / photosynthesis
TRINITY_DN25213_c1_g1	photosystem I / chlorophyll binding / photosynthesis
TRINITY_DN25213_c0_g1	photosystem I / chlorophyll binding / photosynthesis
TRINITY_DN27907_c0_g1	extracellular region / polygalacturonase activity / carbohydrate metabolic process / cell wall organization
TRINITY_DN18438_c0_g1	integral component of membrane
TRINITY_DN31841_c1_g8	endoplasmic reticulum / isomerase activity / cell redox homeostasis
TRINITY_DN31841_c1_g8	endoplasmic reticulum / isomerase activity / cell redox homeostasis
TRINITY_DN31841_c1_g8	endoplasmic reticulum / isomerase activity / cell redox homeostasis
TRINITY_DN31841_c1_g8	endoplasmic reticulum / isomerase activity / cell redox homeostasis
TRINITY_DN29334_c5_g7	integral component of membrane
TRINITY_DN32325_c0_g4	integral component of membrane / oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water / lipid metabolic process
TRINITY_DN30470_c0_g1	ATP binding
TRINITY_DN30470_c0_g1	ATP binding
TRINITY_DN30470_c0_g1	ATP binding
TRINITY_DN21353_c0_g1	copper ion binding / oxidoreductase activity
TRINITY_DN12740_c0_g2	membrane / transferase activity, transferring acyl groups other than amino-acyl groups / fatty acid biosynthetic process
TRINITY_DN28819_c0_g2	metal ion binding / oxidoreductase activity
TRINITY_DN23345_c0_g1	malate dehydrogenase (NADP+) activity / carbohydrate metabolic process / malate metabolic process
TRINITY_DN23345_c0_g1	malate dehydrogenase (NADP+) activity / carbohydrate metabolic process / malate metabolic process
TRINITY_DN31179_c0_g1	N-acetyltransferase activity
TRINITY_DN28521_c0_g3	integral component of membrane / hydrolase activity, hydrolyzing O-glycosyl compounds / carbohydrate metabolic process
TRINITY_DN49715_c0_g1	hydrolase activity, acting on ester bonds
TRINITY_DN9716_c0_g2	aspartic-type endopeptidase activity / lipid metabolic process
TRINITY_DN15238_c0_g2	aspartic-type endopeptidase activity / lipid metabolic process
TRINITY_DN30222_c0_g1	heme binding / iron ion binding / monooxygenase activity / oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
TRINITY_DN26574_c0_g1	integral component of membrane
TRINITY_DN31062_c1_g1	cell wall / extracellular region / membrane / plant-type cell wall organization
TRINITY_DN31062_c1_g2	cell wall / extracellular region / membrane / plant-type cell wall organization
TRINITY_DN29670_c1_g4	protein serine/threonine phosphatase activity
TRINITY_DN29670_c1_g4	protein serine/threonine phosphatase activity
TRINITY_DN29670_c1_g4	protein serine/threonine phosphatase activity
TRINITY_DN26195_c0_g1	DNA binding
TRINITY_DN26195_c0_g1	DNA binding
TRINITY_DN9179_c0_g1	defense response / response to biotic stimulus
TRINITY_DN30370_c0_g3	DNA polymerase III complex / ATP binding / DNA binding / DNA-directed DNA polymerase activity / DNA replication
TRINITY_DN40066_c0_g1	proline dehydrogenase activity / proline catabolic process
TRINITY_DN32583_c1_g8	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN29177_c0_g3	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN12410_c0_g1	integral component of membrane
TRINITY_DN29715_c0_g3	sulfotransferase activity
TRINITY_DN13060_c0_g1	hydrolase activity, acting on ester bonds
TRINITY_DN13060_c0_g1	hydrolase activity, acting on ester bonds
TRINITY_DN18146_c0_g1	integral component of membrane / catalytic activity / metabolic process
TRINITY_DN30288_c0_g1	NAD binding / oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
TRINITY_DN31083_c4_g1	multicellular organism development
TRINITY_DN16841_c0_g1	zinc ion binding
TRINITY_DN25974_c0_g1	integral component of membrane / heme binding / iron ion binding / monooxygenase activity / oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
TRINITY_DN19882_c0_g1	photosystem II oxygen evolving complex / photosynthesis
TRINITY_DN27025_c0_g1	pyridoxal phosphate binding / transaminase activity / biosynthetic process / cellular amino acid metabolic process
TRINITY_DN22716_c0_g1	oxidoreductase activity
TRINITY_DN15515_c0_g1	integral component of membrane / transporter activity
TRINITY_DN25677_c0_g1	integral component of membrane
TRINITY_DN30197_c0_g1	integral component of membrane / flavin adenine dinucleotide binding / long-chain-alcohol oxidase activity
TRINITY_DN53175_c0_g1	nucleus / DNA binding / transcription factor activity, sequence-specific DNA binding / transcription, DNA-templated
TRINITY_DN28075_c0_g1	photosystem I / photosynthesis
TRINITY_DN32837_c1_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN32837_c1_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN32032_c0_g2	phosphoric ester hydrolase activity / serine-type endopeptidase inhibitor activity / phosphatidylinositol-3-phosphate biosynthetic process / vacuole organization
TRINITY_DN58925_c0_g2	integral component of membrane
TRINITY_DN20662_c0_g1	metal ion binding / oxidoreductase activity
TRINITY_DN20301_c0_g1	gene silencing by RNA
TRINITY_DN23460_c0_g1	integral component of membrane / oxidoreductase activity
TRINITY_DN32506_c0_g9	catalytic activity
TRINITY_DN32506_c0_g9	catalytic activity
TRINITY_DN32506_c0_g9	catalytic activity
TRINITY_DN30757_c0_g1	chloroplast / acyl-[acyl-carrier-protein] desaturase activity / metal ion binding / fatty acid biosynthetic process
TRINITY_DN32553_c1_g1	integral component of membrane
TRINITY_DN1780_c0_g2	DNA binding
TRINITY_DN51128_c0_g1	integral component of membrane / transferase activity, transferring acyl groups / metabolic process
TRINITY_DN57532_c0_g1	regulation of systemic acquired resistance / regulation of transcription, DNA-templated
TRINITY_DN25396_c0_g1	heat shock protein binding / unfolded protein binding
TRINITY_DN21479_c0_g1	nucleus / sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding
TRINITY_DN16921_c0_g1	oxidoreductase activity
TRINITY_DN32829_c2_g1	oxidoreductase activity
TRINITY_DN20310_c0_g1	glutamate decarboxylase activity / pyridoxal phosphate binding / glutamate metabolic process
TRINITY_DN23819_c0_g1	DNA binding
TRINITY_DN23399_c0_g1	transferase activity, transferring alkyl or aryl (other than methyl) groups
TRINITY_DN28805_c0_g1	aspartic-type endopeptidase activity
TRINITY_DN22456_c0_g1	integral component of membrane
TRINITY_DN5389_c0_g2	DNA-3-methyladenine glycosylase activity / base-excision repair
TRINITY_DN31649_c0_g1	DNA-3-methyladenine glycosylase activity / base-excision repair
TRINITY_DN15941_c0_g1	extracellular region / heme binding / metal ion binding / peroxidase activity / hydrogen peroxide catabolic process / response to oxidative stress
TRINITY_DN13001_c0_g2	proton-transporting ATP synthase complex, catalytic core F(1) / proton-transporting ATP synthase activity, rotational mechanism / ATP synthesis coupled proton transport
TRINITY_DN27388_c0_g1	proton-transporting ATP synthase complex, catalytic core F(1) / proton-transporting ATP synthase activity, rotational mechanism / ATP synthesis coupled proton transport
TRINITY_DN15995_c0_g1	integral component of membrane
TRINITY_DN31649_c0_g1	DNA-3-methyladenine glycosylase activity / base-excision repair
TRINITY_DN28316_c0_g1	integral component of membrane / transferase activity, transferring acyl groups other than amino-acyl groups / fatty acid biosynthetic process
TRINITY_DN28834_c0_g2	integral component of membrane / photosystem II / photosynthesis
TRINITY_DN27295_c0_g1	aspartic-type endopeptidase activity
TRINITY_DN30469_c0_g1	integral component of membrane / 2 iron, 2 sulfur cluster binding / chlorophyllide a oxygenase [overall] activity
TRINITY_DN26714_c0_g2	RNA binding
TRINITY_DN23095_c0_g1	transferase activity, transferring hexosyl groups / metabolic process
TRINITY_DN30089_c0_g1	sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding
TRINITY_DN6163_c0_g1	MCM complex / nucleus / ATP binding / DNA binding / DNA helicase activity / DNA replication initiation
TRINITY_DN12540_c0_g2	methyltransferase activity
TRINITY_DN32328_c1_g6	O-methyltransferase activity / protein dimerization activity
TRINITY_DN32969_c0_g2	zinc ion binding
TRINITY_DN31131_c0_g1	transferase activity, transferring acyl groups other than amino-acyl groups / fatty acid biosynthetic process
TRINITY_DN23328_c0_g1	transferase activity, transferring acyl groups other than amino-acyl groups
TRINITY_DN31071_c1_g7	zinc ion binding
TRINITY_DN30956_c0_g1	hydrolase activity, acting on ester bonds
TRINITY_DN21535_c0_g2	integral component of membrane / substrate-specific transmembrane transporter activity
TRINITY_DN18565_c0_g2	cytochrome b6f complex / integral component of membrane
TRINITY_DN31035_c0_g1	cell / hydrolase activity / cell redox homeostasis / metabolic process
TRINITY_DN32503_c0_g1	hydrolase activity, acting on ester bonds
TRINITY_DN32503_c0_g1	hydrolase activity, acting on ester bonds
TRINITY_DN32503_c0_g1	hydrolase activity, acting on ester bonds
TRINITY_DN24011_c0_g1	integral component of membrane / iron ion binding / oxidoreductase activity / lipid biosynthetic process
TRINITY_DN29487_c0_g1	integral component of membrane / transmembrane transporter activity
TRINITY_DN17858_c0_g2	nucleus / zinc ion binding
TRINITY_DN30289_c0_g1	integral component of membrane / ATP binding / protein kinase activity
TRINITY_DN21262_c0_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN11089_c0_g2	integral component of membrane / transporter activity
TRINITY_DN36947_c0_g1	metal ion binding / oxidoreductase activity
TRINITY_DN32651_c0_g1	sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding
TRINITY_DN32703_c0_g1	integral component of membrane / inorganic anion exchanger activity
TRINITY_DN32703_c0_g1	integral component of membrane / inorganic anion exchanger activity
TRINITY_DN16830_c0_g1	O-methyltransferase activity
TRINITY_DN20390_c0_g1	cell wall / aspartyl esterase activity / enzyme inhibitor activity / pectinesterase activity / cell wall modification / pectin catabolic process
TRINITY_DN23811_c0_g1	nucleic acid binding
TRINITY_DN25407_c1_g1	metal ion binding / oxidoreductase activity
TRINITY_DN25407_c1_g1	metal ion binding / oxidoreductase activity
TRINITY_DN30193_c0_g3	photosystem I reaction center / photosynthesis
TRINITY_DN27736_c0_g1	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN27736_c0_g2	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN32387_c0_g2	hydrolase activity / metabolic process
TRINITY_DN26071_c0_g3	hydrolase activity / metabolic process
TRINITY_DN30649_c1_g3	catalytic activity / pyridoxal phosphate binding / biosynthetic process
TRINITY_DN19791_c0_g1	nucleus / sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / transcription, DNA-templated
TRINITY_DN9581_c0_g1	extracellular region / growth factor activity / cell proliferation
TRINITY_DN8899_c0_g1	extrinsic component of membrane / photosystem II oxygen evolving complex / calcium ion binding / photosynthesis
TRINITY_DN25497_c0_g1	integral component of membrane / transferase activity, transferring hexosyl groups / metabolic process
TRINITY_DN15226_c0_g1	integral component of membrane / substrate-specific transmembrane transporter activity
TRINITY_DN15226_c0_g1	integral component of membrane / substrate-specific transmembrane transporter activity
TRINITY_DN20236_c0_g1	cytoplasm / glutamate 5-kinase activity / glutamate-5-semialdehyde dehydrogenase activity / proline biosynthetic process
TRINITY_DN24660_c0_g2	cytoplasm / glutamate 5-kinase activity / glutamate-5-semialdehyde dehydrogenase activity / proline biosynthetic process
TRINITY_DN31083_c5_g1	multicellular organism development
TRINITY_DN20229_c0_g1	intracellular / zinc ion binding
TRINITY_DN16039_c0_g2	nucleus / DNA binding / transcription factor activity, sequence-specific DNA binding / transcription, DNA-templated
TRINITY_DN21359_c0_g1	metal ion binding / oxidoreductase activity
TRINITY_DN29831_c0_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN29831_c0_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN29831_c0_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN29831_c0_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN29831_c0_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN16196_c0_g1	integral component of membrane / transmembrane transporter activity
TRINITY_DN21207_c0_g1	cell wall / aspartyl esterase activity / enzyme inhibitor activity / pectinesterase activity / cell wall modification / pectin catabolic process
TRINITY_DN1465_c0_g1	cell wall / aspartyl esterase activity / enzyme inhibitor activity / pectinesterase activity / cell wall modification / pectin catabolic process
TRINITY_DN21547_c0_g1	oxidoreductase activity
TRINITY_DN32313_c1_g7	integral component of membrane / ATP binding / ATPase activity
TRINITY_DN20294_c0_g1	integral component of membrane / ATP binding / ATPase activity
TRINITY_DN440_c0_g2	extracellular region / integral component of membrane / copper ion binding / oxidoreductase activity
TRINITY_DN8915_c0_g1	extracellular region / polygalacturonase activity / carbohydrate metabolic process / cell wall organization
TRINITY_DN17221_c0_g3	nucleus / transcription factor activity, sequence-specific DNA binding
TRINITY_DN30438_c1_g1	integral component of membrane / flavin adenine dinucleotide binding / squalene monooxygenase activity
TRINITY_DN30438_c1_g1	integral component of membrane / flavin adenine dinucleotide binding / squalene monooxygenase activity
TRINITY_DN38066_c0_g1	sulfotransferase activity
TRINITY_DN28881_c0_g2	cytoplasm / microtubule / GTP binding / GTPase activity / structural constituent of cytoskeleton / microtubule-based process
TRINITY_DN30243_c0_g1	mitochondrion
TRINITY_DN55133_c0_g1	GTP binding / translation elongation factor activity
TRINITY_DN32083_c1_g1	oxidoreductase activity / cellular amino acid metabolic process
TRINITY_DN32583_c0_g3	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN32291_c0_g3	integral component of membrane / microtubule / calmodulin binding / microtubule binding / microtubule cytoskeleton organization
TRINITY_DN25493_c0_g1	nucleic acid binding / zinc ion binding
TRINITY_DN31221_c0_g1	cytoplasm / extracellular region / DNA binding / GTP binding / GTPase activity / translation elongation factor activity
TRINITY_DN41750_c0_g1	regulation of systemic acquired resistance
TRINITY_DN29831_c0_g1	metal ion binding / oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen / oxylipin biosynthetic process
TRINITY_DN11829_c0_g1	calcium ion binding
TRINITY_DN14104_c0_g3	integral component of membrane / electron carrier activity / heme binding / metal ion binding
TRINITY_DN11905_c0_g1	small ribosomal subunit / RNA binding / structural constituent of ribosome / translation
TRINITY_DN27771_c0_g3	integral component of membrane / transporter activity
TRINITY_DN22920_c0_g1	nucleus / protein dimerization activity / RNA polymerase II regulatory region sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / MAPK cascade / positive regulation of transcription from RNA polymerase II promoter / transcription, DNA-templated
TRINITY_DN26640_c0_g2	asparagine synthase (glutamine-hydrolyzing) activity / protein homodimerization activity / asparagine biosynthetic process / response to absence of light
TRINITY_DN26640_c0_g2	asparagine synthase (glutamine-hydrolyzing) activity / protein homodimerization activity / asparagine biosynthetic process / response to absence of light
TRINITY_DN26946_c1_g1	multicellular organism development
TRINITY_DN18685_c1_g2	structural constituent of cell wall / plant-type cell wall organization
TRINITY_DN34336_c0_g1	lipid binding / lipid transport
TRINITY_DN29732_c5_g1	integral component of membrane / transporter activity
TRINITY_DN29594_c1_g6	Cul3-RING ubiquitin ligase complex / protein ubiquitination
TRINITY_DN29594_c1_g6	Cul3-RING ubiquitin ligase complex / protein ubiquitination
TRINITY_DN27343_c0_g1	integral component of membrane / ATP binding / protein serine/threonine kinase activity
TRINITY_DN27343_c0_g1	integral component of membrane / ATP binding / protein serine/threonine kinase activity
TRINITY_DN27343_c0_g1	integral component of membrane / ATP binding / protein serine/threonine kinase activity
TRINITY_DN27343_c0_g1	integral component of membrane / ATP binding / protein serine/threonine kinase activity
TRINITY_DN27343_c0_g1	integral component of membrane / ATP binding / protein serine/threonine kinase activity
TRINITY_DN27343_c0_g1	integral component of membrane / ATP binding / protein serine/threonine kinase activity
TRINITY_DN28011_c0_g1	endonuclease activity / nucleic acid binding / DNA catabolic process
TRINITY_DN25493_c0_g1	ATP binding
TRINITY_DN30243_c0_g1	mitochondrion / ribosome / RNA binding / structural constituent of ribosome / translation
TRINITY_DN68587_c0_g1	actin cytoskeleton / integral component of membrane / actin binding / actin filament depolymerization
TRINITY_DN16871_c0_g1	troponin complex / regulation of muscle contraction
TRINITY_DN20200_c0_g1	myosin complex / actin binding / ATP binding / motor activity
TRINITY_DN32794_c1_g1	cytoplasm / magnesium ion binding / terpene synthase activity / terpenoid biosynthetic process
TRINITY_DN3826_c0_g1	inositol-3-phosphate synthase activity / inositol biosynthetic process / phospholipid biosynthetic process
TRINITY_DN15086_c0_g1	chloroplast / integral component of membrane / photosystem II / photosynthesis
TRINITY_DN4161_c0_g1	integral component of membrane
TRINITY_DN31191_c0_g9	chloroplast / ribosome / rRNA binding / structural constituent of ribosome / ribosomal large subunit assembly / translation
TRINITY_DN21353_c0_g1	apoplast / copper ion binding / hydroquinone:oxygen oxidoreductase activity / lignin catabolic process
TRINITY_DN29575_c0_g1	chloroplast / ATP binding / glutamate-ammonia ligase activity / glutamine biosynthetic process
TRINITY_DN32583_c1_g13	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / metal ion binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN32583_c1_g13	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / metal ion binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN32044_c0_g2	integral component of membrane
TRINITY_DN11515_c0_g1	chloroplast envelope / chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / plastoglobule / chlorophyll binding / metal ion binding / pigment binding / photosynthesis, light harvesting in photosystem I / protein-chromophore linkage / response to light stimulus
TRINITY_DN2093_c0_g1	cell wall / extracellular region / sucrose alpha-glucosidase activity / carbohydrate metabolic process
TRINITY_DN11656_c0_g1	chloroplast envelope / chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / plastoglobule / chlorophyll binding / metal ion binding / pigment binding / photosynthesis, light harvesting in photosystem I / protein-chromophore linkage / response to light stimulus
TRINITY_DN49260_c0_g1	lipid binding / lipid transport
TRINITY_DN25018_c0_g2	integral component of membrane / vacuolar lumen / sucrose alpha-glucosidase activity / carbohydrate metabolic process
TRINITY_DN19296_c0_g1	defense response / response to biotic stimulus
TRINITY_DN31191_c0_g9	chloroplast stroma / serine-type endopeptidase activity
TRINITY_DN27244_c0_g1	extracellular region / carbohydrate binding / water transport
TRINITY_DN28881_c0_g2	microtubule / GTP binding / GTPase activity / structural constituent of cytoskeleton / microtubule-based process
TRINITY_DN29877_c0_g1	integral component of membrane / sucrose alpha-glucosidase activity / carbohydrate metabolic process
TRINITY_DN20423_c0_g2	response to stress / response to water
TRINITY_DN20423_c0_g2	response to stress / response to water
TRINITY_DN27303_c0_g1	flavonol synthase activity / L-ascorbic acid binding / metal ion binding / naringenin 3-dioxygenase activity
TRINITY_DN27303_c0_g1	flavonol synthase activity / L-ascorbic acid binding / metal ion binding / naringenin 3-dioxygenase activity
TRINITY_DN30491_c0_g1	cytoplasm / flavone synthase activity / L-ascorbic acid binding / metal ion binding
TRINITY_DN30491_c0_g1	cytoplasm / flavone synthase activity / L-ascorbic acid binding / metal ion binding
TRINITY_DN19551_c0_g1	nucleus / protein dimerization activity / RNA polymerase II regulatory region sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / MAPK cascade / positive regulation of transcription from RNA polymerase II promoter / transcription, DNA-templated
TRINITY_DN32050_c1_g5	nucleus / protein dimerization activity / RNA polymerase II regulatory region sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / MAPK cascade / positive regulation of transcription from RNA polymerase II promoter / transcription, DNA-templated
TRINITY_DN30029_c2_g5	nucleus / protein dimerization activity / RNA polymerase II regulatory region sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / MAPK cascade / positive regulation of transcription from RNA polymerase II promoter / transcription, DNA-templated
TRINITY_DN30029_c2_g4	nucleus / protein dimerization activity / RNA polymerase II regulatory region sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / MAPK cascade / positive regulation of transcription from RNA polymerase II promoter / transcription, DNA-templated
TRINITY_DN14805_c0_g2	chitin binding / chitinase activity / carbohydrate metabolic process / cell wall macromolecule catabolic process / chitin catabolic process
TRINITY_DN22286_c0_g1	integral component of membrane / oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water / lipid metabolic process
TRINITY_DN33003_c8_g20	integral component of membrane / oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water / lipid metabolic process
TRINITY_DN32814_c1_g5	catalytic activity / coenzyme binding
TRINITY_DN29900_c0_g2	chitinase activity / carbohydrate metabolic process / cell wall macromolecule catabolic process / chitin catabolic process
TRINITY_DN22742_c0_g1	naringenin-chalcone synthase activity / flavonoid biosynthetic process
TRINITY_DN22742_c0_g2	naringenin-chalcone synthase activity / flavonoid biosynthetic process
TRINITY_DN31643_c1_g8	nucleus / protein dimerization activity / RNA polymerase II regulatory region sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / MAPK cascade / positive regulation of transcription from RNA polymerase II promoter / transcription, DNA-templated
TRINITY_DN31643_c1_g8	nucleus / protein dimerization activity / RNA polymerase II regulatory region sequence-specific DNA binding / transcription factor activity, sequence-specific DNA binding / MAPK cascade / positive regulation of transcription from RNA polymerase II promoter / transcription, DNA-templated
TRINITY_DN26501_c0_g1	chloroplast thylakoid membrane / integral component of membrane / photosystem I / photosystem II / chlorophyll binding / photosynthesis, light harvesting / protein-chromophore linkage
TRINITY_DN30195_c1_g1	ATP binding / metal ion binding / methionine adenosyltransferase activity / one-carbon metabolic process / S-adenosylmethionine biosynthetic process
